stage,scenario,probablity,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,10,0.05,1.1956670066942388,1.2485745516066786,0.7833292150698397,0.9224539794891932,0.775447585855719,1.0133450133331596,1.6197121095371898,1.2728365345951873,0.7452357800200557,0.9244958334850445,1.418122655266379,1.0439555943381307,1.1031754335072892,1.0516201397506082,1.0540997903349432,1.2027490616211516,1.114012779474103,1.251346535793741,1.251438948289046,1.0067610059843202
2,11,0.05,1.0905422699680103,0.7414688302986079,1.2630518869708922,0.7161573222374202,1.3714128675270276,0.9620616862311454,0.9652147829326132,1.143693494227745,1.378156854588612,0.9225352325444099,0.9232014620077369,1.5785867092510084,1.5883947550533104,0.7442380184933413,1.2251998665526032,0.7459522811331342,0.5710899485228936,1.3431871056833944,1.390235383162946,0.878006279087296
2,12,0.05,1.3432632805363667,1.5281731481450636,1.2530379500225366,1.4024606388276837,0.8290832958925725,1.2482757609479551,1.2198648089743918,1.1325848295741747,0.9526860111898194,0.7228259094372858,1.3752046813356325,1.2849332186942435,1.840923084335035,1.7656691478079085,1.602823959783021,0.8152005390788994,0.9909066651348487,1.3082946121663965,1.182870315433716,0.8145098333824115
2,13,0.05,1.6256122355672096,0.9908569007210575,1.1945245454217104,1.95279536535979,1.0154321078091064,1.2536107881514567,0.9838472878169457,1.1343747588846114,1.5560335397721612,1.2493686167062668,0.784713569693503,1.263026719189984,0.523605130149415,0.9294209849674083,0.9789674176622436,1.9395562562577666,0.7207475992383356,1.296196884173133,1.08838652544065,0.8963204469420125
2,14,0.05,1.2008718782063155,1.2347233199555394,1.072447917998102,1.1541171895431312,0.6393316492443168,0.8000588066608235,0.576557775568694,0.6360878490343067,1.2528799497296321,0.6596120994677552,0.9511973527148272,1.00928196513889,1.646803991831059,0.9051702268615462,0.7530516073670236,1.3079066680752014,2.2022287263818514,0.7639638723980918,1.6841430018807075,1.4759092255579511
2,15,0.05,1.6608880938448316,1.0674667715411221,1.8852538071667766,1.0854777326106013,0.6323255201406879,0.7155736489344282,1.6116758143720782,1.5022022803833277,1.0986753082470466,1.00782716868771,1.0807541602231605,1.3348036279163684,1.0714413115004513,1.4487999371469837,0.764316760887928,1.2191321261324355,0.8853142445953331,0.9423227172852047,1.5603619605016237,0.9944562188799132
2,16,0.05,1.200636781760253,1.3792666048040245,0.8073354476733836,1.4869776388917555,0.8414279009993916,1.1013956054334533,2.04621350189695,1.6037754214183293,1.102093741428489,1.378821706230482,1.01804538693361,1.293287717169289,0.9078080726313084,1.2229082944330287,0.9389021379185819,1.6173172783789964,0.6067489473779144,1.1107512642454769,1.2185780535358999,1.080421386360143
2,17,0.05,1.2893758562134494,1.411839434990593,0.7369241345863594,1.6965854905354028,1.2801520323522602,1.0890316125474686,1.0586436112661481,0.8656968040445854,0.9362657419810986,0.762514380210444,1.0331496905802589,1.2058002305937408,1.1430130519174657,1.3333379440479385,1.6096356954431688,1.8391064075055203,1.4952799639539238,0.5980838968082834,0.9771511107439933,0.775852510640574
2,18,0.05,1.3249447813709834,1.2286496657807056,1.5295407442623687,1.1738760416725025,1.3462630729412,0.8644249977597249,1.2593198730716268,0.9609887245841265,0.7894168127224959,0.9305269698428121,2.6158662173349176,1.5871488290108557,2.9097629343934877,0.9337261405192594,1.0891425352332385,1.4677464156479347,1.1300241373438338,1.000324329137754,2.687714064535126,0.8179820550989985
2,19,0.05,1.2706826931624813,0.792966605279428,0.9172918398189083,0.9650887557124516,1.436265094724495,1.1513653476731838,1.456575560062075,0.932847250978112,1.5730136948706197,1.3607131004379542,1.2710314117787918,1.4819448813297837,0.870956682699595,0.8223564175301872,1.004280104130193,1.2159677363101524,1.407334307269463,1.7825903879919305,1.490897955683435,1.1269223424947263
2,20,0.05,1.732626335266319,1.5188862028525265,1.3272216138593778,0.7647920590415854,1.4310753087810015,1.3005187526709234,1.1753681115252603,2.1396515580108595,1.3988447466661076,1.3409942238481793,0.9878126773836771,0.8350162573145345,0.8043850256947457,0.8041450482732884,1.0443690153011305,1.0335586208117529,1.8360564984823609,1.1662307454763738,2.2225320915052555,0.7147941659714385
3,1,0.05,0.7555611263251496,0.8727877599205487,0.7145813138303552,1.0043995165270718,0.7347773813768819,0.9515467126328258,1.0661885595798382,1.2763403536828872,1.7806887414992816,1.4144240310328855,1.4106146809226083,1.1314604777743602,0.6981499937422277,1.5814689804161755,1.0828332185527052,1.4208685329161383,1.165617673370917,1.0059670830769687,2.730264603682584,0.9437033942312015
3,2,0.05,1.0366369175252401,1.1749628905032652,1.200150385443608,1.1112260394479554,1.169214148169934,0.8859709112971081,1.4557279223466557,1.0843318249457332,0.98469706431085,0.7659093574887542,1.6950495781898676,0.6223688172438846,1.3890353249929421,1.5327422927960939,1.6563135526832675,1.168933209620175,1.8246700450566422,0.8192332610158537,1.3648032310197094,1.4209222753298523
3,3,0.05,0.8118255908057209,1.0581603287210826,1.0534055156729754,0.8408150733778575,0.6207101475505041,1.8925902260705696,1.1312431886758043,1.3150245657720065,1.0949297732852417,1.3149387348810146,0.7887932465573542,0.962853484230607,1.3856832248456543,0.8100493670903067,1.2708187105997417,1.2001901587687271,0.7435986407228712,1.0274497761876087,1.4030015941009657,0.9918871929159115
3,4,0.05,0.9629992223700516,0.8701423906468273,1.3259214675307773,1.6915610866551518,1.2582888290699166,2.2990456970637316,1.1233997349513478,0.7606329560335985,1.9055220482708866,0.866063030089824,1.4217523010294308,1.5070712118860208,0.8187873054336295,1.3575959626181109,0.8160512716472018,1.9594239108016118,1.1621176571046477,2.520141877063846,0.8382565609030576,1.2871176410244731
3,5,0.05,1.2062519570837698,2.213359474342469,1.5476198846314904,0.8959714722968315,1.3373427696124545,0.698019181343462,1.0403065748990765,1.5563363712836065,0.9511526866868968,0.7543558288964265,1.3343730640179254,0.8414493062341383,1.6315138274541918,0.9741257820967456,1.8964977035900759,1.648384837092141,1.4065717436137029,1.051049151021945,0.7876446460363462,0.6108550144874415
3,6,0.05,0.6621989219160122,0.5792775352398097,0.6538912064162711,1.7556099858244085,0.8843475530138888,1.2363472143375769,1.1634739808518895,2.3351732146971074,1.051555451398762,1.302467477382038,0.7147599608233808,0.7161354329942606,1.414532300818816,1.0074349097400535,0.6468834562205386,1.2032338386856583,1.2525143350396388,1.6788718699333531,3.1664190181997167,0.9717097610389333
3,7,0.05,1.114353459812767,0.7752239341215756,0.7392307121172492,0.9475134735013665,1.1120555780212862,1.3167280629885105,0.9292068238576966,1.3475292875430296,1.6265194038899802,1.2192814596092931,1.3784670877213228,0.8972647171573516,0.9234493924948076,1.6826409796567559,1.892332083631378,1.766490156356829,1.1378010098696154,1.0160623263813284,1.019218832198562,1.17627205248519
3,8,0.05,0.7051880622329041,0.8749469369610768,0.8055116949481117,0.8257174859252195,0.931958186231334,0.6345631531965938,1.409907868779984,0.8963586577899689,1.096358678737168,1.5631986946790244,1.218510169769528,1.143892597999847,0.960098046090033,1.5703263515331145,1.082289294502508,1.9708359069652186,1.6093746247541814,1.492931799538633,0.8099044913675649,0.7223603210691985
3,9,0.05,0.7434491201657673,0.7835128567563139,0.8495593557359413,1.986047959185171,0.6711361436002095,1.6548901799134184,1.372923927852347,1.6661299724982128,2.148553943465201,1.0320650140613958,0.7098694075663712,1.143526373173089,0.7321700906274702,1.1389840851139919,1.6230902509375458,1.3005852038647927,0.9174015250769452,1.2649686503626831,1.151729310936713,1.2787276046357823
3,10,0.05,1.6087510516716939,1.3259804161098372,0.8844248367413312,0.6408967570999313,0.4891644731133187,1.3145607191003839,0.9447961196199729,1.3216359585981927,1.7656548268817922,0.8883660799412327,0.7438748636660326,0.7164782954052775,1.3995735941349623,1.7189633051848343,1.3887920677080252,1.17557690588708,1.486926989928827,0.7212066840132956,1.37798985864386,1.116394418333021
3,11,0.05,1.4164193872621784,1.686175135451748,0.7126705110025537,0.933988062467445,0.699775862708345,1.604798913642997,1.0528272434270556,0.9872059599769469,1.254385568634675,0.7690903166881631,0.701844556411328,0.8178384759765264,1.0703031425713363,1.1058930569185614,1.1166560093593567,0.9129465999956146,1.173602644243305,1.110027354318785,1.0271012063065474,1.0867559856593985
3,12,0.05,0.7955778028353906,0.975278991204548,0.8918901613628856,1.3001043013939197,1.0411169108736567,0.883926526451801,1.2237200525327963,2.0270799873427285,0.924919161428188,0.9130905244776231,1.2496219967849576,1.5057338774743478,1.2028336253632719,0.7920381955691878,0.7708766345044272,1.4507647859366237,0.6911372375203987,1.5400845886750418,1.7183872010396266,1.0914539654566997
3,13,0.05,1.329281007985136,1.1836614279703483,1.4198311341407057,1.2595792402546468,0.5314087424361194,1.1036663671931788,1.3001628351404155,1.350799878426836,1.7313707367816802,0.8916586680357614,1.0963030673550347,1.9401021445322937,0.6435238200645497,1.0118386533757786,1.2610001985205015,2.5599406556816593,0.9975271582232285,1.3928173566015358,0.9293244605259765,0.8490667757593826
3,14,0.05,0.8756645074507396,1.2504857126962967,2.1719727002229203,1.144899953227629,1.2320100195431343,0.6268627127418948,0.8706021733748387,1.0578001885083996,0.9263773619774597,0.8119372933760192,0.8659249985770082,1.7027159120062159,1.492223700010728,1.244987644894407,0.7834085441559032,0.7918332710549194,1.2084878770881908,0.8851667914839422,2.543519602626148,1.1361365174887694
3,15,0.05,1.025764420784232,1.809492120196864,1.1666819682876692,0.4920477892896693,0.5819483900376766,1.2297965221133724,1.268748930850363,0.752001028767443,1.3764527081189264,1.6057044598060126,1.287007907835505,1.3992238292438672,1.295238115491583,0.9304983589929392,0.9271978339480095,1.4324520524269695,1.9958268862896908,1.3852128777261004,0.9343335945103701,1.2182897702766546
3,16,0.05,1.3774637364166553,0.774588860149587,0.9235932411684862,0.7349405192207279,0.6359173863645255,1.3992032878531167,0.9393898012510052,1.1964172702094513,0.7530474355693118,1.3217699151948104,1.1801994295709684,0.9383854855674028,1.0930188901527054,2.0758174103876676,0.7673980855465311,0.9679360248322295,0.8739540717662238,1.0696774439427732,0.7602025991521821,1.9611480464265252
3,17,0.05,1.304075653327908,0.9818765337744632,1.5929719395721287,0.796420989949567,1.185358562717861,1.3245198812816987,1.2958566517620183,1.175845700259984,1.0586277994111353,0.8330086940182367,0.9928084140099124,0.7262568035063794,1.3262446612145342,1.2713136339455164,0.8389934854140471,1.9233348718275358,1.2661184819907887,0.8473430787291409,0.9386497634561191,0.8832810165125715
3,18,0.05,1.154024238529854,1.5096828098527744,1.656929176590488,1.0436780801025878,1.464158391517683,1.6441835422564186,0.5806217130219267,1.2085147347581993,1.061271780933969,0.7629205976064377,0.6139185503971012,0.7542860747232848,0.8561031013482152,1.3096891506579298,1.2526097650106196,1.6260329031364147,1.170188317525523,0.6669705242119486,1.3749260702211195,1.3066732568112513
3,19,0.05,0.49871701529285606,1.9109304301545043,1.5407472598914442,1.5579903286514667,0.6666651349779121,0.8232099451210027,0.617744744635107,0.8605810060121626,1.0560016069739282,1.7270918267267767,1.8337592637856914,1.7835721190132527,0.7723761890048612,0.9512762167428594,1.0176605763851334,1.2909663639727755,1.0167970154667096,1.7898358386865165,0.8826955724723117,1.074787399642919
3,20,0.05,1.226762062019133,1.4941488706857666,1.4273971646686099,1.2974196233606718,0.7675167842350303,0.7379551569471445,0.8893839602915019,0.7950192915650283,1.5828623480854083,1.5415592326297174,0.9819482767982696,1.0057593602726151,1.2646693202392265,1.5146507084904373,2.333818918448766,1.3192411305942038,0.8056953296384346,1.022988071534195,0.9625253288299261,0.6748630472891506
4,1,0.05,0.9243595796961745,1.3148266432708668,0.9314146256608744,1.2787385988311273,1.2568988968899597,1.178802322604215,1.2644005170667996,1.0690616814037388,1.0690527561315426,0.5244596330757756,1.0880058469243787,1.2476486133837281,0.5723936818552238,0.8366122267128645,1.0964446541252204,0.7704310306759556,0.9904174569036307,0.8559954010350307,2.0946282693825995,0.8223734858491605
4,2,0.05,3.725006056547976,1.2771336255615602,0.8159021170386744,0.8829943920474888,1.1241031415833846,1.2507012302376448,0.7372336222962439,1.3318864751616164,0.8201039840817967,1.0230135937290197,1.00116009537069,1.0918970049734327,1.1730374700446724,0.9663284886512071,1.6288594926918316,0.6835297381610831,1.074324102649342,1.5692115709883698,0.904160925255001,1.2162483271091247
4,3,0.05,1.7022554886016967,0.638566295306203,0.8802763732408738,0.664006789676525,1.359279110330411,0.5255651689014283,1.1153272014185214,1.328253186966165,0.6726023413547645,0.8612735152622155,1.259013001106357,1.4007090589603806,1.3007781252803428,1.5580644629535296,1.1881176489684877,1.0181802658489172,1.6599564529257058,1.1935647339109592,1.402677623000098,0.6233078375454157
4,4,0.05,2.260745106833501,1.1050770405842432,2.232094951771321,1.0206172546842334,1.3190851165600304,1.4102350265516934,1.1064655839061386,1.1973662225469979,1.2570601363644092,0.9682221269365703,1.5752400698374929,1.2572187776456625,1.168981105983956,1.3898448995284804,0.8316456945956436,1.00940324950489,1.8875293388366121,1.0399226526122984,1.1039474619060154,0.9232516759694083
4,5,0.05,0.9148826840311893,0.9028607983760032,1.0076304791555135,1.9277802929165189,0.8827841790385729,1.369108966601506,1.176610624429152,1.8062649589836937,0.9420912743631391,0.9949165928200602,0.9163995396724908,1.580884044248829,1.0618410749948528,0.7405974424339994,1.1828076591681862,1.0974384778232746,1.366523983544121,1.227633587589471,1.2743533618785439,1.1428266738526698
4,6,0.05,1.9436913945450824,1.7090048525868562,1.6452896858538975,0.6543952142122829,1.5026492450568874,0.7268425974354804,0.9778066638743173,1.188027920294312,1.4211527263742707,2.032493180274326,1.9006099971826016,0.9784111068886201,0.8078945778153922,1.008087859155068,1.133837542469804,2.301858809400656,0.9916390899993973,1.7126336393945887,1.912560258843207,1.2731442714048147
4,7,0.05,1.177731258679673,1.1928375153449213,1.0266620504588357,1.743417945379998,0.8798404850906789,0.7977287239660251,0.49656651866260654,1.4168128573792402,0.7960036305089139,1.6280655848683683,1.2643007670621598,1.0745000593861267,1.1705336656854792,1.4406208499583926,1.5736033358445456,0.981525385995504,1.8625911500534533,0.9414583136528955,2.3456678630132597,1.4657544430348748
4,8,0.05,1.6416942671135026,1.575640581458895,1.296656519855175,0.8893118207032644,1.212862631788687,1.3919305067707146,1.413969028364607,0.654265247256659,1.1135820441514213,0.6727993419169699,0.6968156122041758,0.8825352469045209,1.1555338798722443,0.7602754135619219,0.8374045731370093,1.1677875163968554,0.988796255791865,1.0718986859547073,1.8205481238025976,1.714346380203381
4,9,0.05,1.544997993883653,1.1495431857603968,1.7805558301334945,1.6156401665312932,1.7094816256666436,1.1311009765913296,1.057720375771656,1.5527320450522253,0.7652998967983425,0.5969266774705306,1.1914220744357908,1.431233388806333,1.3437333262139672,0.9730420462858885,1.1391723799372944,1.109145638626881,1.2196520369923032,1.1304631414581343,1.371175089764217,1.932279631388324
4,10,0.05,0.8700582660149744,1.0596529747410546,1.3947820321086013,1.5264138021525777,1.1641199000443163,0.9098913148335113,0.7813393974267159,0.7547369596928648,1.9712766398932047,1.8127404729475833,0.6603610309100012,1.1573835349704473,1.200381162366549,1.8224215570312319,1.128821817623972,0.6736216566898031,1.1253076420916812,1.662559352260066,0.5062678785925434,0.9827630515742516
4,11,0.05,0.9082868607053525,1.5214604016800863,1.3488000749731135,0.7330656043291627,0.7697520765680366,1.2632198042397957,0.6387625762435327,1.2920102305933274,1.2368313183616626,1.7091325368048027,1.5277544629747368,1.6377059329671018,2.1370473768884803,0.8677190098101876,1.4921593900645966,1.323165222062743,0.910231895179747,2.660581542669212,0.7485004769606629,0.5708777267515062
4,12,0.05,0.9488781540398212,1.752409381345431,1.0345266537664297,0.7819177349555205,0.6650614138187619,1.2738566535721745,0.5261393713362477,1.0193545481052515,1.108855105699281,0.6746187658172645,0.9522293127465026,1.458176555601235,1.5551262772602565,0.8776422906674844,0.737241026365792,2.3237607090353465,1.279831726984054,1.365523124331287,0.8625081955850198,0.5577296806284899
4,13,0.05,2.671167735798317,0.9451347697311733,0.8963925208233844,0.9181540048090968,0.9947136669164998,0.8359363344169487,1.556163800573326,1.2180897317023818,0.6158133631172719,0.9288604199512881,0.9981942939917825,1.1603937873844974,1.7125400760318283,1.1599240735540155,1.3915707568265572,1.027989444613168,0.9435513837390677,1.2315302150511496,1.2269568203796934,0.8903442024906092
4,14,0.05,1.765754302435598,1.339031897933078,0.6916642979194674,0.6134459857986171,0.9048018594421515,1.4300716916518956,1.4342238366466766,0.961164136554196,0.6111974741483581,1.7034190066309502,2.367508477811074,1.8598014594831673,0.8957224720491631,1.0526034565697204,0.875099739543856,1.3290707855569928,1.4203733022965093,0.6076646105715712,1.527952638948003,1.5476111959553807
4,15,0.05,1.2219752796280188,1.2509817650795503,1.3213507669615197,0.7801045748402,2.0613649582137903,1.0106830405797158,1.5454384836420068,0.9317392402025164,1.3018253143780945,1.2570692212781154,1.2230984120419417,0.969113032127794,1.3072385616728077,0.6431984756078083,1.0953421714747829,1.1801842072652564,1.154594902323976,0.8007317705572323,0.7275648712571057,1.6240808722786868
4,16,0.05,1.7991212918670725,1.2049907631954824,1.2057733095420047,2.2068218484821993,1.7721579974612278,1.2819522712369524,0.7411965870916011,1.467265922662151,2.8391541221722143,1.433117665895077,0.7020149198524172,1.3433267605770447,0.7563929876765855,1.1285872014473195,1.137359350497213,2.4491608136208765,1.08328365386925,0.8261251403337494,1.7632898397419763,0.712991538252336
4,17,0.05,1.1268621241215635,0.9216182619318968,0.8651821198008343,1.046106629672141,1.992567930709611,0.654365237359845,0.8753528635407227,1.4233562364601708,0.8704748112812293,1.2606636190206078,1.3453955926977177,1.133212442650965,0.9246707751048919,1.2228992679358228,0.8682191396617931,0.642967199781113,1.5331806277044304,0.5448506871030964,0.8194559464983004,0.8676442290541928
4,18,0.05,0.9286804308888718,0.8873027494928318,0.9278847157511648,1.519598818919783,0.9292422416827816,1.3530248118064299,1.4593656185799042,0.6117956784649309,1.6367091107357075,0.9494267836486897,1.5325864448168764,0.5990733536158416,1.3369552396405173,0.8657229239250318,1.448497262948687,1.0939574708215294,1.5978641036363261,2.514364227170418,1.0653419349587538,1.755849091491785
4,19,0.05,2.1517011974143787,0.7441623215711809,1.1148829631494992,1.472248270556543,1.3570019729651175,0.9516525957500737,1.213628057543344,0.6389156690323496,1.6781112091556938,0.5884077445269424,0.7077189153302534,1.3359427730005193,0.7269755424923454,1.3180650694834888,1.0947326323353548,0.8442703371915297,0.8429045676852961,1.9067936753995978,2.0067786009877273,1.1861604794545149
4,20,0.05,0.8670892586041385,1.1138450343878596,1.2504992477971137,1.1329279979096427,1.2880382023516588,0.9642044221443298,0.8573922533124498,0.7247950315994304,0.35428007306240755,1.1578009382661159,2.0060544923803096,1.1008330008262452,1.0102489431481474,1.0111506266930765,1.216392611424225,1.1048245293028605,1.3748113982866075,0.8851978005754823,0.7671440533616282,1.0447197190538786
5,1,0.05,1.6004338954899515,1.0611029276312693,1.4269487842606796,1.1219293462972024,1.7098287973626765,1.0075190626320365,1.6158014337838567,0.8355629857840372,1.1551244309382205,1.7340485647845572,1.1094189124521687,0.7983194473207086,1.1307864687919618,0.7005881996934042,0.9642295642844501,1.5262826241969911,0.7514131890379548,0.8087928250140313,1.5171948826874033,0.8279882529151741
5,2,0.05,0.8974043308647911,0.9617298361364617,1.156215091657293,1.101834249788389,1.0241635758243166,1.8754318586484333,1.501198635972839,1.5443822884038343,1.622526762863775,2.2378898825645663,1.2197357654711194,1.9410620760820407,0.9892377907070681,1.1591575261871117,1.2913970753064805,1.1305896229288532,0.7913413687829964,1.0939244768672027,0.7606456282905504,0.5715191610377254
5,3,0.05,0.9237124791329007,1.635274205124242,1.6242279836887783,1.1105498556169613,2.6898252455374427,1.5326513710765093,1.2382251933269304,0.9275379303615162,1.8283718635443194,1.9682038891293299,1.1985927584587115,1.2151699405422038,1.1785112591169866,1.1791970512531733,1.5018670787697823,1.2810785553953283,1.3009003979690352,0.6621327273441324,1.4080028924897954,1.4448403269887804
5,4,0.05,0.977056942188828,0.8678149430309241,1.5380287345931107,1.0132742631459046,1.018527972826696,0.9315165224932285,1.404769366278387,1.327612583263868,0.8045220803343375,0.9426820210969483,1.219701218257943,1.472377787418055,0.9307863211745813,0.7911622961861159,1.2813917634900442,0.9442537994211665,1.3398604728280836,1.5222590460774068,0.9702279340712451,1.296488055154735
5,5,0.05,1.1242870760061345,0.9537768239216012,1.4039906671875337,0.9047717830087726,1.8362162824282957,1.6232174151005065,0.9065299446122358,1.0186799371753914,0.6403040049415669,0.8997621602797311,0.9426336459046385,1.2782857309683717,1.156760998903926,0.6053346953719304,0.8863111970380436,1.5886545145657944,1.7948264351055876,1.2477768607068507,1.1888264554807897,1.3670041501390848
5,6,0.05,1.3357843734489971,1.445497579465304,0.9414822631836098,2.070897161641577,2.1301343694449217,0.978874214730797,0.7079165137095011,1.9193037312351733,0.5477829015709932,1.0664909333956112,0.6986154718466522,1.1430098192471556,1.3419468310539062,0.9392195457606327,0.6484039625262366,1.099336104637238,1.4168204609352335,1.5121720745076144,0.7915155860369871,1.1346352535938822
5,7,0.05,1.1120909907719247,1.4121214219171314,1.6536147300621835,0.738967869869337,0.5876570365008327,1.0294640194333247,1.4752170143741163,1.129759128505372,0.7931622474271645,1.0590622259394713,1.2411573813958907,1.985284837999793,0.7178574179183483,1.7991204586046756,1.4617016361069068,2.3481099703734505,0.9878284556538138,2.5979649946739647,3.2143910462205363,1.7651598661475425
5,8,0.05,0.7707738579679679,0.9093558393848336,0.7851266297669499,1.1048598370850369,1.5522250351548816,1.2329579320429518,0.6734975009550238,1.6342943061737643,1.01891279513282,1.058294421691554,0.8581538858777367,1.2962861100732406,0.7654042386359744,1.7387042993249004,0.8677679935066602,1.2122471475150467,1.364536983946661,1.2292169259948076,1.231679775699047,0.9062619292381027
5,9,0.05,0.8941055392163113,1.336270457628381,1.4099191870691694,1.0142027710736734,1.3931599855757872,1.4550830979800742,1.0080219540012563,1.5776546627016832,1.017301580781681,0.8314041039891475,1.2547660693369123,0.5925021124650011,1.1299435980194255,1.4447712645934143,1.6687745430707825,0.7102313195087919,0.9600061662757944,1.4935451780925217,1.084873964761197,0.9715276034646749
5,10,0.05,0.8016842215789047,0.8806677747112373,0.9263792609253029,1.5412389520119991,2.136039924849071,0.6454199369804771,0.9184270365996787,1.2001593429809096,1.8938564643645137,0.8649193304360885,1.565529088556214,1.4448654057686035,1.3380501383070462,0.7396312784197954,1.3270078311685034,1.7433595319310402,2.2031999903565898,0.5910902551783037,1.0284706174038902,0.7536945366394691
5,11,0.05,1.5378401673742539,1.4590115780787714,0.6891853572676674,0.8567484787518984,1.0132624955356113,1.5495682038462404,0.9438389003397724,1.2237477424325804,1.4195241880939724,2.605970948319497,0.9579860819540955,1.3492784685411134,1.2566973122017886,1.092498376085609,1.1615491839079768,1.0224881898243166,1.2182173179526927,1.6969199938779287,0.9308010111368974,1.0029822017934518
5,12,0.05,1.3114572525713664,0.6044870022779365,0.6598682410235255,1.2687044380329056,1.021907621261989,0.8217148714180991,1.3628674890911048,1.3423207685499303,0.9958926680273785,1.544025112487738,1.0067999267346521,1.1920420390382378,0.9480559382981594,1.1527520441834642,1.04609427729886,1.2702492166194124,1.1327644113841169,1.0630886753178979,1.3094714005456631,1.1595868911050935
5,13,0.05,2.099498042631945,0.9597072830529958,1.212049389789602,1.8776231855494945,1.0744100260016403,1.23421326836767,1.1317574184061931,1.5267661382909987,0.7912011137618007,2.0245663478829896,1.543184157402782,1.6889069026365755,1.6420338452146843,1.3249720257772846,1.5591311361821765,1.336440981705159,1.3633554758378248,1.7262993796041253,0.7370039686958189,1.2255811641269663
5,14,0.05,1.7144086780946917,0.8641671426246524,0.7783486146164962,0.9984087862061725,0.6186767648299447,1.6232976945670647,1.2132738198106479,1.2549382070660111,0.5770541459563724,0.7783779482575518,1.061884156118711,0.6362919452664202,1.326866139704635,1.1415226972646335,0.8979720930355549,1.0899266648862798,0.803787959100429,1.6209692444007127,0.7452852316256668,1.326077846125751
